business_id,business_name,industry,region,years_in_business,employees,loan_amount,loan_purpose,loan_term,annual_revenue,monthly_expenses,cash_balance,existing_debt,monthly_debt_payments,credit_score,missed_payments,prior_defaults,collateral_type,collateral_value
533,Katima Manufacturing,Manufacturing,Otjozondjupa,6,188,1595400,Technology Upgrade,60,11538326,378950,955154,478422,69165,795,8,1,Equipment,549576
534,Gobabis Transport,Transport,Khomas,16,68,690973,Technology Upgrade,36,3733578,455860,1032141,2783634,88085,782,2,1,Savings,3643286
535,Kunene Technologies,Agriculture,Oshikoto,3,144,128389,Working Capital,12,10394433,670133,1013392,3467889,7605,828,2,0,Savings,3174578
536,Kalahari Transport,Food Services,Erongo,16,64,712561,Construction,36,8116298,370211,2156009,2104127,69904,555,1,0,Savings,2657786
537,Windhoek Trading,Manufacturing,Karas,17,107,595871,Working Capital,12,10989566,586756,2460220,3113587,47094,587,2,1,Livestock,1290404
538,Namib Retail,Tourism,Khomas,4,158,1402404,Technology Upgrade,24,10641639,792098,21257,3999854,96337,485,8,0,Vehicle,244839
539,Otji Technologies,Technology,Kavango West,5,167,1326131,Working Capital,48,6760579,592165,265087,3174130,60849,550,3,0,Savings,1681012
540,Namib Food Services,Tourism,Kavango East,14,209,1527763,Technology Upgrade,24,7299438,493152,2946611,2760556,13365,781,8,0,Livestock,156786
541,Etosha Transport,Logistics,Hardap,24,191,2165654,Payroll Support,12,733717,737372,1836771,42447,3005,659,5,0,Equipment,3503676
542,Windhoek Farming,Food Services,Oshikoto,25,150,1895838,Expansion,12,14090199,344975,411084,2985256,23847,687,6,1,Livestock,2729466
543,Katima Technologies,Mining Services,Otjozondjupa,14,10,783834,Vehicle Purchase,24,704547,685292,1157849,1472293,6126,730,5,0,Savings,1875867
544,Luderitz Transport,Mining Services,Karas,20,53,529677,Vehicle Purchase,48,13366580,204868,690777,27185,76062,581,4,0,Savings,4545033
545,Erongo Manufacturing,Retail,Oshana,1,117,1694799,Vehicle Purchase,60,8248919,441810,2889185,2800778,36181,593,0,0,Savings,1372047
546,Windhoek Fishing,Technology,Oshana,7,244,109021,Payroll Support,36,945135,361717,155490,2149101,57014,838,4,0,Property,1218620
547,Oshana Construction,Transport,Kavango East,14,186,1554394,Equipment Purchase,12,6616464,537921,170554,1569831,33783,568,1,0,Equipment,298484
548,Gobabis Farming,Logistics,Khomas,10,178,1221511,Equipment Purchase,12,11388401,638748,2996825,347399,110165,471,5,0,Property,706278
549,Oshana Manufacturing,Logistics,Otjozondjupa,6,243,1229500,Working Capital,24,14467052,154362,2042407,3392610,56313,576,2,0,Livestock,806033
550,Gobabis Transport,Food Services,Karas,4,62,1825247,Working Capital,36,2805191,468466,1119930,2311699,105853,741,1,0,Savings,2235146
551,Namib Farming,Construction,Erongo,6,145,2003591,Expansion,36,1170703,533251,816100,2290195,63938,504,3,0,Livestock,91137
552,Katima Food Services,Retail,Kavango East,7,44,816987,Expansion,48,1317780,219619,1424765,58473,98096,479,6,0,Property,3950380
553,Namib Construction,Agriculture,Kavango West,22,109,2302114,Equipment Purchase,24,12632988,129460,440304,1250336,109597,721,8,0,Livestock,4056355
554,Walvis Fishing,Agriculture,Hardap,8,56,528262,Vehicle Purchase,12,11635427,381241,2471320,624548,76846,695,1,0,Vehicle,4306200
555,Oshana Technologies,Construction,Erongo,11,186,457948,Construction,24,7650696,350197,346935,3108373,96231,709,5,0,Inventory,1654331
556,Gobabis Farming,Technology,Otjozondjupa,19,105,1336532,Equipment Purchase,60,4653747,665142,1642078,3970462,3766,777,5,0,Savings,3958629
557,Walvis Tours,Tourism,Kavango West,10,118,2435779,Vehicle Purchase,24,3606999,657187,646044,2948064,94810,675,6,0,Livestock,2108638
558,Windhoek Farming,Manufacturing,Karas,19,219,1647403,Payroll Support,24,13009452,494325,404752,3497276,40060,689,0,0,Savings,3237698
559,Kunene Transport,Manufacturing,Hardap,10,221,313102,Payroll Support,60,6952585,500177,1741410,1477181,24544,849,7,0,Vehicle,4121824
560,Okavango Transport,Transport,Erongo,6,202,1489293,Vehicle Purchase,24,10467237,367894,2923240,3008896,81655,574,6,0,Livestock,2237421
561,Katima Tours,Food Services,Oshikoto,24,26,314220,Construction,24,6572266,188133,2771705,453995,110867,468,7,0,Property,4313237
562,Kalahari Manufacturing,Transport,Kavango East,24,30,348208,Expansion,48,11028526,491883,1006892,1445222,88546,646,0,0,Property,3394888
563,Kalahari Trading,Retail,Otjozondjupa,15,104,2022808,Expansion,24,2644928,255597,767216,3796741,90587,580,3,0,Inventory,3788630
564,Oshana Food Services,Food Services,Karas,19,239,2154743,Construction,48,10968076,142316,2801896,2627608,105721,618,4,0,Vehicle,1622311
565,Walvis Technologies,Transport,Kavango West,5,37,1338233,Payroll Support,48,7309180,409170,1158164,1489851,15696,676,2,0,Equipment,470417
566,Luderitz Food Services,Transport,Kavango East,4,98,1447657,Inventory,60,4595758,314317,1115540,1109058,116496,760,1,0,Inventory,3912471
567,Katima Construction,Retail,Khomas,4,66,122513,Expansion,36,4104158,273331,2401257,1676657,22128,507,3,0,Livestock,108151
568,Oshana Tours,Technology,Kavango East,6,52,782728,Vehicle Purchase,36,6795981,667692,612870,363024,98074,551,6,1,Vehicle,1834471
569,Erongo Trading,Tourism,Otjozondjupa,8,184,2255176,Vehicle Purchase,60,7230791,608785,2365959,815922,89158,610,3,1,Vehicle,352739
570,Okavango Construction,Manufacturing,Kavango West,9,184,166020,Inventory,48,14091905,277103,2244298,1054618,77322,694,0,0,Property,1176053
571,Walvis Construction,Manufacturing,Oshana,2,109,2229399,Working Capital,12,4785550,323985,990266,2499596,48086,624,7,0,Livestock,3984622
572,Gobabis Tours,Agriculture,Karas,12,249,86288,Equipment Purchase,12,9980208,96085,206007,1990403,48584,831,8,1,Livestock,2714973
573,Windhoek Farming,Mining Services,Karas,15,69,657007,Equipment Purchase,60,3218057,504694,2117360,3722537,72046,756,5,0,Property,4893390
574,Luderitz Technologies,Transport,Oshana,14,164,190435,Expansion,12,13793735,164680,1207376,1084893,85788,463,4,0,Property,60770
575,Erongo Manufacturing,Manufacturing,Khomas,12,179,349995,Working Capital,60,629277,262573,1751833,3509939,50031,781,7,1,Property,4090942
576,Namib Retail,Manufacturing,Kavango East,12,164,803279,Payroll Support,60,13515012,372299,1168190,2101862,24826,628,2,0,Vehicle,1074821
577,Okavango Logistics,Manufacturing,Kavango West,6,4,1253081,Technology Upgrade,24,7819354,537273,2667181,1131403,22444,816,0,1,Property,4322798
578,Otji Fishing,Mining Services,Otjozondjupa,22,13,644743,Inventory,36,4564832,609234,1752687,1533129,31423,836,7,1,Livestock,3951538
579,Gobabis Supplies,Transport,Kavango West,10,119,1605797,Payroll Support,24,5300877,435801,1956672,564508,73639,654,8,0,Livestock,1367277
580,Gobabis Retail,Tourism,Oshikoto,22,76,373149,Expansion,36,1256149,635141,164194,487104,84249,845,0,1,Savings,2622903
581,Etosha Transport,Tourism,Kavango West,1,141,618923,Expansion,48,3987767,33093,1806631,667802,75434,793,8,0,Equipment,66358
582,Otji Food Services,Agriculture,Oshikoto,12,54,2361360,Technology Upgrade,36,4329838,61223,1613295,119130,20434,510,6,0,Property,1600124
583,Walvis Retail,Manufacturing,Oshana,4,87,168724,Technology Upgrade,24,10444948,127563,1242377,858718,48707,502,4,0,Savings,1459426
584,Gobabis Supplies,Food Services,Kavango East,7,193,1739614,Equipment Purchase,36,12295669,722084,880093,3958421,92960,570,4,0,Savings,1510613
585,Otji Farming,Agriculture,Hardap,11,152,1433761,Working Capital,12,13954478,549672,778251,3447361,44001,633,8,0,Livestock,3084347
586,Etosha Tours,Tourism,Erongo,22,2,1891435,Expansion,48,2754429,561659,957646,217785,116863,683,5,0,Property,2598406
587,Okavango Fishing,Agriculture,Karas,6,12,1145633,Technology Upgrade,60,10787374,795130,123445,727117,31731,816,1,1,Inventory,2152135
588,Namib Farming,Technology,Kavango West,6,150,102399,Working Capital,48,3224374,646952,376983,709139,59038,764,2,0,Property,2075243
589,Windhoek Tours,Agriculture,Oshana,24,209,1356865,Technology Upgrade,36,11167197,299858,1421627,138344,8862,521,8,0,Vehicle,481902
590,Otji Fishing,Transport,Kavango East,15,85,309071,Payroll Support,36,6765389,648300,2085715,1037592,96851,463,2,0,Equipment,2632556
591,Katima Construction,Agriculture,Khomas,13,228,597899,Working Capital,12,3753965,299491,2702665,2431788,81475,790,1,0,Inventory,2208290
592,Otji Technologies,Tourism,Hardap,25,34,658697,Construction,60,14504275,768881,332236,75799,74920,527,0,1,Property,4348088
593,Windhoek Transport,Agriculture,Oshikoto,14,176,1785432,Equipment Purchase,24,9271145,439087,2252652,1943217,96257,770,3,0,Equipment,977623
594,Otji Construction,Technology,Karas,1,18,85519,Construction,48,14455642,428716,1349852,136899,30730,466,1,0,Vehicle,4262821
595,Kunene Food Services,Agriculture,Oshikoto,19,146,1943729,Construction,60,11208877,168859,2167318,1253291,43182,527,3,1,Property,297513
596,Windhoek Manufacturing,Retail,Otjozondjupa,16,172,189315,Technology Upgrade,12,1236578,157483,1787264,2978976,119585,836,1,0,Inventory,2029450
597,Oshana Transport,Manufacturing,Khomas,10,241,946980,Expansion,12,7371653,416850,1927055,2795647,75283,747,5,0,Savings,900081
598,Gobabis Manufacturing,Construction,Otjozondjupa,13,66,1552997,Payroll Support,12,2450736,200220,1986793,1818327,112395,462,8,0,Equipment,764856
599,Katima Tours,Construction,Khomas,15,83,285968,Expansion,36,13259636,533517,2833858,748281,104945,591,6,0,Property,595964
600,Caprivi Logistics,Retail,Hardap,21,52,150859,Technology Upgrade,48,10854792,115413,2767158,3121974,50440,502,6,1,Livestock,2877690
601,Luderitz Manufacturing,Tourism,Karas,25,209,308599,Vehicle Purchase,12,3806415,40301,2482805,3743202,56464,744,2,0,Inventory,2882849
602,Oshana Retail,Technology,Oshikoto,8,43,1878481,Construction,12,10403143,214510,1112560,2609741,106091,671,6,1,Property,2303863
603,Etosha Tours,Transport,Khomas,6,86,1578100,Inventory,36,14619425,202594,2409278,1422259,67080,732,5,0,Livestock,3283143
604,Okavango Fishing,Agriculture,Otjozondjupa,10,245,1343994,Equipment Purchase,12,9280033,563497,476766,199727,35894,656,4,0,Property,3062958
605,Gobabis Food Services,Food Services,Kavango East,10,230,1386788,Construction,60,9459368,220198,2576275,1279595,94863,715,5,0,Livestock,331174
606,Caprivi Manufacturing,Logistics,Erongo,11,174,1337704,Working Capital,12,3525870,795648,990499,3980345,114034,684,8,0,Savings,4724990
607,Erongo Logistics,Transport,Kavango East,24,216,1078506,Equipment Purchase,36,2014927,650444,102344,1328785,42736,685,5,0,Inventory,3893916
608,Katima Fishing,Tourism,Oshana,20,137,2018265,Expansion,12,5217873,162533,87942,227773,88099,815,0,0,Property,1585704
609,Kunene Construction,Agriculture,Otjozondjupa,16,9,191784,Inventory,12,3710360,516973,1775041,3809007,91990,665,5,1,Equipment,3417059
610,Caprivi Retail,Manufacturing,Erongo,15,184,527922,Payroll Support,24,10488161,116031,861720,1141663,44531,714,5,0,Livestock,3680745
611,Kalahari Technologies,Mining Services,Karas,14,42,83730,Working Capital,48,12997369,460470,1816991,3676712,43749,831,3,0,Livestock,4272318
612,Namib Food Services,Logistics,Otjozondjupa,17,51,1283176,Technology Upgrade,48,4423313,760313,2631487,830782,77907,803,1,1,Vehicle,490273
613,Katima Transport,Construction,Erongo,4,27,1712839,Working Capital,24,5496383,623982,1665418,622066,14588,702,3,0,Inventory,3078282
614,Caprivi Retail,Tourism,Erongo,8,195,1434387,Construction,36,5965352,235802,2966059,3392097,9492,666,5,0,Vehicle,4663994
615,Okavango Farming,Logistics,Khomas,11,248,634204,Expansion,12,10160681,144856,709084,1964711,89416,829,2,0,Equipment,2266092
616,Swakop Tours,Food Services,Oshikoto,22,58,692436,Vehicle Purchase,36,6646160,317933,1348772,367337,57376,731,3,0,Equipment,595439
617,Gobabis Tours,Technology,Khomas,9,201,1932727,Technology Upgrade,24,3957103,716101,919976,1689751,93034,603,6,0,Inventory,428311
618,Gobabis Technologies,Construction,Hardap,16,240,74161,Working Capital,24,11825645,346635,1917710,2273589,92555,760,1,0,Equipment,1333872
619,Katima Manufacturing,Tourism,Karas,9,224,1865554,Expansion,24,14048900,451270,1869733,914328,58995,608,1,0,Property,444757
620,Erongo Supplies,Mining Services,Kavango East,2,140,2017832,Vehicle Purchase,36,12861176,293844,1014911,1269258,14572,772,4,0,Inventory,920494
621,Katima Technologies,Mining Services,Hardap,12,240,2056346,Equipment Purchase,48,4486339,264325,1752835,3618366,87163,700,6,0,Inventory,2499214
622,Swakop Construction,Construction,Khomas,10,55,1488609,Working Capital,60,12087270,331029,128538,1119685,478,584,4,0,Property,2387225
623,Otji Supplies,Tourism,Otjozondjupa,22,151,1033458,Technology Upgrade,36,6527221,98185,867140,2878332,102383,697,5,0,Savings,4929552
624,Walvis Farming,Retail,Erongo,2,72,1508169,Working Capital,36,7690671,747978,2164369,3893464,109910,463,1,0,Livestock,1629099
625,Caprivi Retail,Logistics,Otjozondjupa,18,82,251448,Construction,24,10683823,581031,1431858,2374723,59056,842,2,0,Savings,3233061
626,Walvis Construction,Manufacturing,Karas,12,169,641247,Working Capital,60,13417454,306206,1891410,2618387,16452,549,8,0,Vehicle,1720227
627,Katima Trading,Manufacturing,Otjozondjupa,7,20,413953,Construction,12,14173345,640696,2747774,3326524,64896,561,8,1,Inventory,4366118
628,Windhoek Construction,Agriculture,Oshikoto,21,223,1377776,Vehicle Purchase,36,14748350,609010,904408,2746875,72339,708,2,1,Equipment,3496768
629,Kunene Logistics,Transport,Hardap,1,5,137518,Working Capital,12,7702630,558172,655811,208854,32856,631,1,0,Savings,4785428
630,Otji Logistics,Construction,Otjozondjupa,14,77,232563,Working Capital,12,2059468,689219,1958557,3533696,108642,722,3,0,Inventory,1535541
631,Erongo Fishing,Tourism,Oshana,19,189,1339288,Working Capital,48,6271947,579819,222261,30870,53244,463,0,0,Vehicle,4856927
632,Kalahari Trading,Agriculture,Karas,3,161,1710804,Working Capital,60,11910697,610827,2827423,681028,118171,518,0,0,Livestock,2569847
633,Caprivi Retail,Transport,Karas,2,198,2282125,Expansion,48,14622855,256827,11428,3261827,67369,500,7,0,Vehicle,4783148
634,Kalahari Retail,Agriculture,Otjozondjupa,7,38,608502,Technology Upgrade,12,6477250,459473,193918,1735830,3247,723,8,0,Property,1236031
635,Caprivi Supplies,Mining Services,Kavango West,6,178,844595,Working Capital,24,8298850,77181,1975893,1132120,15711,819,0,0,Vehicle,3058426
636,Otji Transport,Tourism,Oshikoto,14,160,1893173,Inventory,60,4125270,30669,110709,1006826,2542,622,8,0,Equipment,2897878
637,Gobabis Fishing,Technology,Kavango West,25,6,205854,Payroll Support,12,5224942,447712,2000580,245266,34371,627,6,0,Equipment,643252
638,Walvis Transport,Retail,Hardap,24,97,1745993,Equipment Purchase,24,2374686,63561,2645983,2548679,105914,681,1,0,Savings,1125957
639,Walvis Retail,Transport,Karas,18,215,2121103,Working Capital,12,12872585,568721,1290519,320467,96630,535,5,0,Inventory,4963678
640,Etosha Transport,Food Services,Otjozondjupa,20,116,1596572,Payroll Support,48,2969163,795092,418509,2206194,111990,462,6,1,Inventory,3097071
641,Swakop Food Services,Construction,Oshikoto,12,46,2211594,Payroll Support,24,4219523,382476,1886658,1653903,71853,790,6,1,Equipment,609129
642,Etosha Logistics,Technology,Khomas,20,66,2212458,Equipment Purchase,60,12523950,707476,2999968,3234409,13108,535,7,0,Inventory,4751893
643,Swakop Construction,Construction,Oshana,21,6,212272,Working Capital,48,10102531,761399,593807,2349020,103359,583,6,0,Livestock,2312702
644,Caprivi Technologies,Agriculture,Karas,24,48,984102,Payroll Support,60,14153652,720501,203558,3079980,4051,452,2,0,Livestock,4294788
645,Katima Retail,Mining Services,Hardap,3,59,241870,Construction,60,12830355,117175,1000866,2815713,41676,749,0,0,Vehicle,4127896
646,Namib Tours,Agriculture,Oshana,19,23,2062600,Inventory,48,9168073,517064,2588479,503431,37335,512,7,0,Livestock,2596204
647,Walvis Transport,Agriculture,Oshana,14,228,2367330,Inventory,24,2900423,359444,2598887,3070425,59041,545,4,1,Savings,3182373
648,Windhoek Transport,Construction,Oshana,24,105,2121446,Inventory,48,11184603,74008,527650,1349538,112622,539,0,0,Property,2127482
649,Luderitz Logistics,Technology,Oshikoto,13,52,1973243,Working Capital,36,12648061,568841,1243775,1195147,33,716,4,1,Inventory,2641120
650,Walvis Supplies,Retail,Khomas,18,167,568842,Equipment Purchase,60,7664084,53787,2390417,3838488,28061,838,7,0,Savings,3033767
651,Swakop Fishing,Transport,Oshikoto,19,231,1656063,Working Capital,48,3183227,106475,2087127,426781,27298,668,0,0,Savings,4397615
652,Otji Tours,Transport,Kavango West,25,12,1812075,Working Capital,60,729586,554600,1340200,250097,32403,517,6,0,Vehicle,2415984
653,Oshana Logistics,Technology,Kavango East,13,135,307574,Expansion,60,3927462,108049,735635,3146290,51341,463,1,0,Equipment,4566845
654,Oshana Fishing,Manufacturing,Khomas,23,126,2073177,Construction,24,10306233,781701,952382,1359640,28523,782,0,0,Savings,4054433
655,Okavango Technologies,Construction,Kavango East,4,21,2386108,Inventory,24,14799196,129756,1120306,1266430,6651,490,8,0,Property,3266426
656,Windhoek Supplies,Manufacturing,Erongo,10,106,451057,Expansion,60,1653558,169605,2968208,2692117,53953,692,6,0,Property,3721243
657,Okavango Construction,Construction,Erongo,18,104,890240,Inventory,12,11274427,143892,1901682,980643,79450,453,4,0,Livestock,3299987
658,Oshana Tours,Agriculture,Erongo,12,28,1693204,Construction,24,927547,458638,2995765,257841,238,766,3,1,Inventory,3566104
659,Namib Retail,Technology,Oshikoto,15,118,2496535,Technology Upgrade,12,5634525,724070,2578411,689110,114724,617,6,0,Vehicle,3764149
660,Oshana Transport,Manufacturing,Otjozondjupa,8,164,781015,Construction,48,12153340,615481,1927938,3397985,30414,569,5,0,Equipment,837753
661,Oshana Supplies,Logistics,Khomas,10,190,1378958,Working Capital,48,13019793,398084,2644474,3907491,97878,602,3,1,Equipment,3871933
662,Luderitz Logistics,Manufacturing,Erongo,4,98,606729,Construction,12,7169697,111027,305319,2622309,82443,694,2,0,Equipment,2280562
663,Caprivi Technologies,Construction,Oshikoto,25,215,1067838,Expansion,36,1488774,110379,1062501,2968855,8850,647,7,1,Property,4677414
664,Etosha Tours,Transport,Oshikoto,7,70,1961753,Working Capital,24,12702785,266208,1067534,1931021,70916,504,5,1,Vehicle,4247764
665,Okavango Logistics,Tourism,Kavango West,15,132,1433404,Inventory,12,1833080,370001,2098200,881422,106852,686,8,0,Equipment,3591513
666,Namib Logistics,Logistics,Kavango East,22,11,1048603,Technology Upgrade,48,689034,450008,993021,1218805,79124,508,6,0,Inventory,383429
667,Okavango Transport,Mining Services,Oshikoto,21,76,1982290,Technology Upgrade,60,11641769,210397,2490163,3479784,63429,500,4,0,Savings,2927526
